Date BR,Date,Borough,Pool,Attendance,Date BR,Latitude,Longitude,Timezone,Daily Data Time,Daily Data Summary,Daily Data Icon,Daily Data Sunrisetime,Daily Data Sunsettime,Daily Data Moonphase,Daily Data Temperaturehigh,Daily Data Temperaturehightime,Daily Data Temperaturelow,Daily Data Temperaturelowtime,Daily Data Apparenttemperaturehigh,Daily Data Apparenttemperaturehightime,Daily Data Apparenttemperaturelow,Daily Data Apparenttemperaturelowtime,Daily Data Dewpoint,Daily Data Humidity,Daily Data Pressure,Daily Data Windspeed,Daily Data Windgust,Daily Data Windgusttime,Daily Data Windbearing,Daily Data Cloudcover,Daily Data Uvindex,Daily Data Uvindextime,Daily Data Visibility,Daily Data Temperaturemin,Daily Data Temperaturemintime,Daily Data Temperaturemax,Daily Data Temperaturemaxtime,Daily Data Apparenttemperaturemin,Daily Data Apparenttemperaturemintime,Daily Data Apparenttemperaturemax,Daily Data Apparenttemperaturemaxtime,Offset
05/07/2018,07/05/2018,Bronx,Crotona,1587,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Bronx,Floating Pool,602,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Bronx,Haffen,620,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Bronx,Mapes,537,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Bronx,Mullaly,275,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Bronx,Van Cortlandt,1121,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Bronx,Bronx River Plgd,205,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Brooklyn,Betsy Head,1007,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Brooklyn,Adelphi,223,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Brooklyn,Lindower Mill Basin,220,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Brooklyn,Jesse Owens JHS 57,0,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Brooklyn,Glenwood,50,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Brooklyn,David Fox,223,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Brooklyn,McCarren,2548,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Brooklyn,Sunset,2074,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Brooklyn,Red Hook,1080,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Brooklyn,Kosciusko,1194,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Brooklyn,Howard,398,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Brooklyn,Douglas Degraw,638,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Brooklyn,Commodore Barry,345,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Brooklyn,Bushwick,164,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Manhattan,Asser Levy,607,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Manhattan,Dapolito,361,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Manhattan,Dry Dock,394,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Manhattan,Hamilton Fish,1528,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Manhattan,Highbridge,2453,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Manhattan,Jackie Robinson,749,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Manhattan,John Jay,709,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Manhattan,Lasker,2118,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Manhattan,Marcus Garvey,617,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Manhattan,Sheltering Arms,444,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Manhattan,Thomas Jefferson,1297,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Manhattan,Wagner,420,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Manhattan,Abe Lincoln,124,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Manhattan,Fred Douglass,67,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Manhattan,Vesuvio,155,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Manhattan,Tompkins Sq,181,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Queens,Astoria,2881,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Queens,Fisher,169,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Queens,Liberty,75,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Queens,Fort Totten,70,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Queens,Marie Curie,387,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Queens,Astoria Hts PS 10,0,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Queens,Castlewood PS 186,200,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Queens,Windmuller,99,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Staten Island,Faber,382,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Staten Island,Lyons,474,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Staten Island,Tottenville,277,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Staten Island,West Brighton,356,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Staten Island,MacArthur,34,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Staten Island,Mariner's Harbor,0,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Staten Island,P.S. 14,108,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
05/07/2018,07/05/2018,Staten Island,P.S. 46,100,05/07/2018,40.6881158,-74.0449987,America/New_York,1530676800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530696720,1530750720,0.71,87.25,1530724980,74.2,1530774420,94,1530723480,76.23,1530774300,72.84,0.8,1025.2,3.12,6.77,1530737640,167,0.49,7,1530722400,8.746,74.55,1530695040,87.25,1530724980,76.56,1530695160,94,1530723480,-4
06/07/2018,07/06/2018,Bronx,Claremont,181,06/07/2018,40.6881158,-74.0449987,America/New_York,1530763200,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530783120,1530837120,0.74,89.14,1530820140,74.02,1530878400,96.4,1530820560,76.01,1530878400,72.84,0.77,1024.3,5.74,9.94,1530835200,189,0.48,8,1530809940,9.536,74.2,1530774420,89.14,1530820140,76.23,1530774300,96.4,1530820560,-4
06/07/2018,07/06/2018,Bronx,Edenwald Houses,7,06/07/2018,40.6881158,-74.0449987,America/New_York,1530763200,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530783120,1530837120,0.74,89.14,1530820140,74.02,1530878400,96.4,1530820560,76.01,1530878400,72.84,0.77,1024.3,5.74,9.94,1530835200,189,0.48,8,1530809940,9.536,74.2,1530774420,89.14,1530820140,76.23,1530774300,96.4,1530820560,-4
06/07/2018,07/06/2018,Bronx,Crotona,122,06/07/2018,40.6881158,-74.0449987,America/New_York,1530763200,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530783120,1530837120,0.74,89.14,1530820140,74.02,1530878400,96.4,1530820560,76.01,1530878400,72.84,0.77,1024.3,5.74,9.94,1530835200,189,0.48,8,1530809940,9.536,74.2,1530774420,89.14,1530820140,76.23,1530774300,96.4,1530820560,-4
06/07/2018,07/06/2018,Bronx,Floating Pool,52,06/07/2018,40.6881158,-74.0449987,America/New_York,1530763200,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530783120,1530837120,0.74,89.14,1530820140,74.02,1530878400,96.4,1530820560,76.01,1530878400,72.84,0.77,1024.3,5.74,9.94,1530835200,189,0.48,8,1530809940,9.536,74.2,1530774420,89.14,1530820140,76.23,1530774300,96.4,1530820560,-4
06/07/2018,07/06/2018,Bronx,Haffen,170,06/07/2018,40.6881158,-74.0449987,America/New_York,1530763200,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530783120,1530837120,0.74,89.14,1530820140,74.02,1530878400,96.4,1530820560,76.01,1530878400,72.84,0.77,1024.3,5.74,9.94,1530835200,189,0.48,8,1530809940,9.536,74.2,1530774420,89.14,1530820140,76.23,1530774300,96.4,1530820560,-4
06/07/2018,07/06/2018,Bronx,Mapes,145,06/07/2018,40.6881158,-74.0449987,America/New_York,1530763200,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530783120,1530837120,0.74,89.14,1530820140,74.02,1530878400,96.4,1530820560,76.01,1530878400,72.84,0.77,1024.3,5.74,9.94,1530835200,189,0.48,8,1530809940,9.536,74.2,1530774420,89.14,1530820140,76.23,1530774300,96.4,1530820560,-4
06/07/2018,07/06/2018,Bronx,Mullaly,112,06/07/2018,40.6881158,-74.0449987,America/New_York,1530763200,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530783120,1530837120,0.74,89.14,1530820140,74.02,1530878400,96.4,1530820560,76.01,1530878400,72.84,0.77,1024.3,5.74,9.94,1530835200,189,0.48,8,1530809940,9.536,74.2,1530774420,89.14,1530820140,76.23,1530774300,96.4,1530820560,-4
06/07/2018,07/06/2018,Bronx,Van Cortlandt,0,06/07/2018,40.6881158,-74.0449987,America/New_York,1530763200,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530783120,1530837120,0.74,89.14,1530820140,74.02,1530878400,96.4,1530820560,76.01,1530878400,72.84,0.77,1024.3,5.74,9.94,1530835200,189,0.48,8,1530809940,9.536,74.2,1530774420,89.14,1530820140,76.23,1530774300,96.4,1530820560,-4
06/07/2018,07/06/2018,Bronx,Bronx River Plgd,56,06/07/2018,40.6881158,-74.0449987,America/New_York,1530763200,Humid and partly cloudy throughout the day.,partly-cloudy-day,1530783120,1530837120,0.74,89.14,1530820140,74.02,1530878400,96.4,1530820560,76.01,1530878400,72.84,0.77,1024.3,5.74,9.94,1530835200,189,0.48,8,1530809940,9.536,74.2,1530774420,89.14,1530820140,76.23,1530774300,96.4,1530820560,-4
